member_path,file_name,cell_id,cell_family,chemistry_type,temperature_deg_c,voltage_v,ambient_temperature_from_file_deg_c,direction,segment_index,segment_capacity_ah,cumulative_capacity_ah,soc_fraction_by_capacity,ocv_voltage_v,ocv_temperature_mean_deg_c
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,62,0.0177049929887711,1.1154816752136616,0.7768049803730658,3.61312392969962,25.546781298342538
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,63,0.0177019837985798,1.1331836590122415,0.7891323807085184,3.6339208092654,25.54799533149171
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,64,0.0177024162906391,1.1508860753028807,0.80146008222506,3.65548087707213,25.551943646408837
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,65,0.0177002326586896,1.1685863079615704,0.8137862630925301,3.67761333605957,25.56629674033149
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,66,0.0177019621749978,1.1862882701365682,0.8261136483696393,3.7006997803482,25.58050533149171
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,67,0.0177017404433447,1.2039900105799128,0.8384408792360967,3.72435861581753,25.59130563535912
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,68,0.0177015402057755,1.2216915507856883,0.8507679706600653,3.74973462482899,25.600594171270718
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,69,0.0177020757506083,1.2393936265362966,0.8630954350295538,3.7758738220814,25.611083232044198
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,70,0.0177022377039677,1.2570958642402643,0.8754230121809723,3.80334859875546,25.629991215469612
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,71,0.0177035171775821,1.2747993814178464,0.887751480338938,3.83120496955,25.666381933701658
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,72,0.0177019803289188,1.2925013617467653,0.90007887825817,3.85963373152524,25.734944861878454
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,73,0.0177018951595273,1.3102032569062927,0.9124062168666943,3.88691771113907,25.865700828729278
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,74,0.0177024391916882,1.327905696097981,0.9247339343311886,3.91191212603006,26.066166629834257
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,75,0.0177032655218505,1.3456089616198315,0.9370622272398158,3.93442617913797,26.27535773480663
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,76,0.0177035068250945,1.363312468444926,0.949390688188462,3.95484146458329,26.447034613259664
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,77,0.0177022475684117,1.3810147160133377,0.9617182722093337,3.97277638824552,26.59105406077348
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,78,0.0177022097446765,1.398716925758014,0.9740458298903143,3.98861254424516,26.719531546961324
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,79,0.0177053000024226,1.4164222257604366,0.9863755395811944,4.00196833846171,26.846591519337018
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,80,0.0177018489797974,1.434124074740234,0.998702846030836,4.01322536501567,26.970951795580113
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,81,5.60177704556829e-05,1.4341800925106896,0.9987418559796736,4.00845543850976,26.169458453038676
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,82,5.55260159136621e-05,1.4342356185266032,0.9987805234779037,4.00540268554597,25.81352306629834
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,83,5.77981614620025e-05,1.4342934166880652,0.9988207732647695,4.00330391788337,25.660163508287294
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,84,5.93415664729069e-05,1.4343527582545381,0.9988620978561129,4.001395947281,25.58805701657459
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,85,6.39076362142154e-05,1.4344166658907522,0.9989066021910546,3.99986957079911,25.554701933701658
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,86,6.17478851679498e-05,1.4344784137759201,0.9989496025072334,3.99853399137746,25.540166104972375
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,87,6.75613568692916e-05,1.4345459751327894,0.998996651239331,3.99758000607627,25.531846408839783
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,88,6.778811382491e-05,1.4346137632466143,0.9990438578816268,3.99681681783533,25.5239841160221
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,89,7.56605798771942e-05,1.4346894238264916,0.999096546793128,3.99586283253414,25.513096988950274
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,90,7.37202735446566e-05,1.4347631441000361,0.9991478845039271,3.9950996442932,25.50336066298343
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,91,7.92692832136133e-05,1.4348424133832498,0.9992030864631877,3.99452725311249,25.498514254143643
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,92,8.20331570579317e-05,1.4349244465403077,0.999260213143414,3.99376406487154,25.495290276243093
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,93,8.29870053933773e-05,1.435007433545701,0.9993180040695477,3.99319167369083,25.49416602209945
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,94,8.72560261686152e-05,1.4350946895718697,0.9993787678787626,3.99281007957036,25.49213850828729
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,95,8.52398944722106e-05,1.4351799294663419,0.9994381276836108,3.99223768838965,25.489161574585633
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,96,8.90692969921907e-05,1.435268998763334,0.9995001542278735,3.99185609426918,25.487379861878456
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,97,8.75711027013743e-05,1.4353565698660353,0.9995611374517369,3.99166529720894,25.484762762430943
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,98,8.84887122971625e-05,1.4354450585783325,0.9996227596853842,3.99128370308847,25.481080276243098
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,99,9.40107872736301e-05,1.435539069365606,0.9996882274105702,3.99090210896799,25.48106339779005
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,100,8.86755727548162e-05,1.4356277449383608,0.999749979771083,3.99071131190776,25.48422317679558
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,101,8.92136415823058e-05,1.435716958579943,0.9998121068347885,3.99032971778728,25.487193756906077
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,102,9.17498293533815e-05,1.4358087084092963,0.9998760000622379,3.98994812366681,25.4884103038674
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,103,8.91533213225677e-05,1.4358978617306188,0.9999380851198045,3.98994812366681,25.48308552486188
raw_CU_diffT/TC23SIB09/TC23SIB09_25deg.parquet,TC23SIB09_25deg.parquet,TC23SIB09,SIB,sodium-ion,25.0,,25.0,charge,104,8.89089488688889e-05,1.4359867706794878,1.0,3.98956652954634,25.480911767955796
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,0,0.0165280168345317,0.0165280168345317,0.010570834150720632,4.03497622988264,35.47313776243094
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,1,0.016529228471789,0.033057245306320704,0.02114244322904607,4.00425790318455,35.48128933701658
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,2,0.0165286834681858,0.0495859287745065,0.031713703739073285,3.97964508241404,35.480390828729284
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,3,0.0165288891521535,0.06611481792666,0.04228509579852545,3.95922979696873,35.4843241160221
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,4,0.016529000218984,0.082643818145644,0.052856558893060436,3.94243965566791,35.48691430939226
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,5,0.0165292344029651,0.0991730525486091,0.0634281717647919,3.92851147027064,35.495401602209945
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,6,0.0165289366257482,0.1157019891743573,0.07399959418696096,3.91553727017456,35.50044444751381
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,7,0.0165289206286182,0.1322309098029755,0.0845710063778355,3.90199067889776,35.49895466850828
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,8,0.0165286750677407,0.1487595848707162,0.09514226151518475,3.88577292877765,35.5071785359116
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,9,0.0165272087264506,0.1652867935971668,0.1057125788237103,3.86631162863352,35.48692386740331
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,10,0.0165270977295228,0.1818138913266896,0.11628282514186072,3.84379757552561,35.48826834254144
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,11,0.0165289189629482,0.1983428102896378,0.12685423626742165,3.8191847547551,35.48775950276243
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,12,0.0165270613574551,0.2148698716470929,0.1374244593230658,3.79323635456292,35.476183812154694
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,13,0.0165289812732989,0.2313988529203918,0.14799591030049702,3.76671556319004,35.47756331491713
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,14,0.0165286960708466,0.2479275489912384,0.15856717887081595,3.74076716299787,35.48020715469613
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,15,0.0165288955061343,0.2644564444973727,0.16913857499408763,3.71500955986594,35.47336640883978
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,16,0.0165284091763548,0.2809848536737275,0.1797096600751155,3.69020594203519,35.47980850828729
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,17,0.0165286591799435,0.297513512853671,0.19028090505109627,3.66597471538514,35.4900223480663
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,18,0.0165290252559839,0.3140425381096549,0.20085238415856105,3.64269747403628,35.48126323204419
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,19,0.016528992588865,0.33057153069851986,0.21142384237309603,3.61999262386813,35.491983922651926
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,20,0.0165288236803329,0.3471003543788528,0.2219951925586946,3.59805096194093,35.50362480662983
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,21,0.0165283906321516,0.3636287450110044,0.23256626577939474,3.57668169119444,35.49720953038675
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,22,0.0165285779150706,0.380157322926075,0.24313745878074952,3.55607560868889,35.50250665745856
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,23,0.0165274176584582,0.39668474058453324,0.25370790971605095,3.53585112030381,35.512630828729286
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,24,0.0165275573927038,0.413212297977237,0.2642784500212719,3.51562663191874,35.52695997237569
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,25,0.0165292883562275,0.42974158633346454,0.2748500973999255,3.49597453471437,35.51739226519337
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,26,0.0165290119191809,0.4462705982526454,0.2854215679775628,3.47632243751001,35.5259605801105
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,27,0.016529272504891,0.4627998707575364,0.295993205218167,3.45686113736588,35.529277403314914
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,28,0.0165289955485986,0.479328866306135,0.3065646653256607,3.43739983722175,35.524270469613256
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,29,0.0165283892053965,0.49585725551153154,0.31713573763385017,3.41793853707762,35.53748314917127
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,30,0.0165277133572331,0.5123849688687646,0.3277063776894035,3.39828643987326,35.53858273480663
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,31,0.016528468856298,0.5289134377250626,0.3382775009399703,3.37844354560866,35.5379646961326
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,32,0.0165273265763102,0.5454407643013728,0.34884789362180485,3.35860065134406,35.54760665745856
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,33,0.0165290088743565,0.5619697731757293,0.3594193622520619,3.33875775707945,35.53411334254143
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,34,0.0165272873807155,0.5784970605564448,0.36998972986554524,3.31910565987509,35.55304005524862
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,35,0.0165290181125949,0.5950260786690397,0.38056120440430824,3.29926276561049,35.541607320442
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,36,0.0165290962308142,0.6115551748998539,0.39113272890519,3.27941987134589,35.54580582872928
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,37,0.0165284566315549,0.6280836315314088,0.40170384433717016,3.25976777414152,35.549351132596684
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,38,0.0165289649319347,0.6446125964633435,0.41227528486314474,3.23992487987692,35.54498052486188
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,39,0.0165287962921751,0.6611413927555185,0.42284661753208197,3.22008198561232,35.56017359116022
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,40,0.0165286139564035,0.677670006711922,0.4334178335844147,3.20042988840795,35.54617113259669
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,41,0.0165288267396466,0.6941988334515686,0.44398918572666046,3.18039619708311,35.54906850828729
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,42,0.0165292165987341,0.7107280500503027,0.4545607872113287,3.16055330281851,35.5607276519337
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,43,0.0165291592565477,0.7272572093068504,0.4651323520216186,3.14090120561415,35.55717494475138
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,44,0.0165275562612029,0.7437847655680534,0.4757028916031649,3.12105831134955,35.55446665745856
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,45,0.0165288783999831,0.7603136439680365,0.4862742767858447,3.10159701120542,35.559309917127074
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,46,0.0165283434446595,0.776841987412696,0.4968453198268107,3.08232650812152,35.54860566298342
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,47,0.0165283938652957,0.7933703812779916,0.5074163951153349,3.06324680209787,35.55948284530386
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,48,0.0165289993250002,0.8098993806029918,0.5179878576381041,3.04435789313445,35.54573455801105
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,49,0.0165289515161187,0.8264283321191105,0.5285592895837167,3.02585057829151,35.5580291436464
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,50,0.0165275112365754,0.8429558433556859,0.5391298003688335,3.0075340605088,35.55188676795581
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,51,0.0165275852624385,0.8594834286181243,0.5497003584987183,2.98921754272609,35.5586099723757
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,52,0.0165278035081607,0.8760112321262851,0.5602710562121573,2.97128261906385,35.557547900552485
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,53,0.0165287254037679,0.892539957530053,0.5708423435429513,2.95353849246185,35.57031395027624
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,54,0.0165289722416081,0.9090689297716611,0.5814137887439783,2.93579436585985,35.56967
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,55,0.0165287550466436,0.9255976848183047,0.591985095033485,2.91843183337833,35.55553008287292
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,56,0.0165289177810303,0.942126602599335,0.6025565054031259,2.90126009795704,35.56787022099447
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,57,0.016528895942809,0.958655498542144,0.6131279018056819,2.88427915959598,35.57152162983426
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,58,0.0165289013460981,0.9751843998882421,0.6236993016640229,2.86748901829517,35.5714053038674
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,59,0.0165282827690867,0.9917126826573288,0.6342703058986746,2.85108047111482,35.57694872928177
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,60,0.0165292223497144,1.0082419050070432,0.6448419110615009,2.83524431511519,35.584344226519335
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,61,0.0165289714012823,1.0247708764083256,0.6554133557250803,2.81998055029626,35.57297806629834
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,62,0.0165284872334608,1.0412993636417864,0.6659844907291407,2.8081511325616,35.591097099447516
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,63,0.016528859394738,1.0578282230365244,0.6765558637566238,2.80261801781474,35.59794828729282
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,64,0.0165286020920576,1.074356825128582,0.6871270722208694,2.79956526485095,35.62212895027624
raw_CU_diffT/TC23SIB09/TC23SIB09_35deg.parquet,TC23SIB09_35deg.parquet,TC23SIB09,SIB,sodium-ion,35.0,,35.0,discharge,65,0.0165290538722672,1.090885879000849,0.6976985696304685,2.7967033089474,35.61330569060773
