cell_family,chemistry_type,temperature_deg_c,pulse_direction,abs_c_rate,nominal_soc_percent,pulse_count,complete_1s_count,complete_10s_count,median_r_fast_mohm,median_r_1s_mohm,median_r_10s_mohm,median_polarization_1s_mohm
NMC,lithium-ion,35.0,discharge,1.0,70,2,2,2,29.686803782248298,32.67455491236325,42.65491507042135,2.9877511301149
NMC,lithium-ion,35.0,discharge,1.0,80,2,2,2,29.4960962633013,32.0388631825509,39.921440632228204,2.5427669192495
NMC,lithium-ion,35.0,discharge,1.0,90,2,2,2,29.43252709032235,32.48384739342275,41.447100783778346,3.05132030310035
NMC,lithium-ion,35.0,discharge,1.0,100,2,2,2,30.06821882013805,35.09018348565469,46.59620379526295,5.021964665516601
NMC,lithium-ion,35.0,discharge,2.0,0,1,1,1,34.7723371606615,57.7843774753972,106.9869167118718,23.0120403147357
NMC,lithium-ion,35.0,discharge,2.0,10,2,2,2,33.05596951287925,41.0339006164678,50.8871222981913,7.977931103588499
NMC,lithium-ion,35.0,discharge,2.0,20,2,2,2,32.48384696361735,37.601165320898346,46.310141904099794,5.117318357280951
NMC,lithium-ion,35.0,discharge,2.0,30,2,2,2,31.562093967584346,35.725874742765,45.738019354837995,4.1637807751806
NMC,lithium-ion,35.0,discharge,2.0,40,2,2,2,30.44963345513295,32.92883116860035,41.44710023537846,2.47919771346735
NMC,lithium-ion,35.0,discharge,2.0,50,2,2,2,30.2271307875016,32.5474047904915,40.08034910353525,2.3202740029898
NMC,lithium-ion,35.0,discharge,2.0,60,2,2,2,30.06821842229115,32.4838469636157,40.74783934183595,2.41562854132455
NMC,lithium-ion,35.0,discharge,2.0,70,2,2,2,29.68678477156565,32.61096469238375,42.432395076011,2.9241799208180503
NMC,lithium-ion,35.0,discharge,2.0,80,2,2,2,29.52788045909985,32.03886275863445,39.98500927615405,2.51098229953455
NMC,lithium-ion,35.0,discharge,2.0,90,2,2,2,29.49609587302925,32.5156315496863,41.256392718958345,3.01953567665695
NMC,lithium-ion,35.0,discharge,2.0,100,2,2,2,30.163572180501248,35.34445970992326,46.3737110762393,5.180887529422
NMC,lithium-ion,35.0,discharge,3.0,0,1,1,1,36.515359793611296,59.0997294576282,106.9785931453461,22.5843696640169
NMC,lithium-ion,35.0,discharge,3.0,10,2,2,2,34.07304171039175,41.1715930602721,51.872395053092795,7.0985513498802995
NMC,lithium-ion,35.0,discharge,3.0,20,2,2,2,32.82284807452845,37.6541000456886,46.27830870006845,4.83125197116005
NMC,lithium-ion,35.0,discharge,3.0,30,2,2,2,31.4031399479174,35.725839641747946,45.6214304200777,4.322699693830451
NMC,lithium-ion,35.0,discharge,3.0,40,2,2,2,30.49198253118515,32.90760879199276,41.425870046958494,2.4156262608075
NMC,lithium-ion,35.0,discharge,3.0,50,2,2,2,30.174106756563354,32.4625923813587,39.921360343655856,2.28848562479525
NMC,lithium-ion,35.0,discharge,3.0,60,2,2,2,29.962240064116948,32.526194309047696,40.472333309232496,2.56395424493065
NMC,lithium-ion,35.0,discharge,3.0,70,2,2,2,29.771532589283797,32.58976326932255,42.019181941020655,2.81823068003875
NMC,lithium-ion,35.0,discharge,3.0,80,2,2,2,29.474876705895902,32.0812104415367,39.9214016696033,2.6063337356407503
NMC,lithium-ion,35.0,discharge,3.0,90,2,2,2,29.5172562390339,32.5261940544719,41.129213314987354,3.00893781543795
NMC,lithium-ion,35.0,discharge,3.0,100,2,2,2,30.258895947504797,35.66227169977044,46.17236490245801,5.403375752265551
NMC,lithium-ion,45.0,charge,1.0,0,1,1,1,30.8946180688941,40.811409053969804,73.2316872744107,9.9167909850757
NMC,lithium-ion,45.0,charge,1.0,10,2,2,2,28.606127841566902,31.721017317643,38.9679030375082,3.11488947607605
NMC,lithium-ion,45.0,charge,1.0,20,2,2,2,27.906866938772,30.44963385802155,37.56938123192545,2.5427669192495497
NMC,lithium-ion,45.0,charge,1.0,30,2,2,2,27.334662281951452,29.87742156399635,37.63283737422455,2.54275928204485
NMC,lithium-ion,45.0,charge,1.0,40,2,2,2,26.88976017107295,28.923973706471198,35.66230604248505,2.0342135353982
NMC,lithium-ion,45.0,charge,1.0,50,2,2,2,26.6354834791507,28.60612784157015,35.2173218316195,1.97064436241945
NMC,lithium-ion,45.0,charge,1.0,60,2,2,2,26.6354834791473,28.79683536051005,35.98015190739295,2.1613518813627497
NMC,lithium-ion,45.0,charge,1.0,70,2,2,2,26.57191430616495,28.92397370647135,36.615843637205295,2.35205940030635
NMC,lithium-ion,45.0,charge,1.0,80,2,2,2,26.2540684412638,28.3518511496444,34.390922582863304,2.09778270838055
NMC,lithium-ion,45.0,charge,1.0,90,2,2,2,26.254068441257253,28.478989495598697,35.280891004598,2.22492105434135
NMC,lithium-ion,45.0,charge,1.0,100,2,2,2,26.635483479147453,29.813942128212553,38.205072961737905,3.17845864906505
NMC,lithium-ion,45.0,charge,2.0,0,1,1,1,31.0217564148518,40.366424843097406,70.05322862534551,9.344668428245601
NMC,lithium-ion,45.0,charge,2.0,10,2,2,2,28.63791242805625,31.657448144665853,38.586487999622996,3.0195357166096
NMC,lithium-ion,45.0,charge,2.0,20,2,2,2,27.970436111754303,30.4178492715339,37.251535367016004,2.4474131597795
NMC,lithium-ion,45.0,charge,2.0,30,2,2,2,27.398313554922503,29.8775113011898,37.50581205894165,2.4791977462671997
NMC,lithium-ion,45.0,charge,2.0,40,2,2,2,26.794406411599603,28.828619947001247,35.37624476407,2.0342135354015998
NMC,lithium-ion,45.0,charge,2.0,50,2,2,2,26.6672680656368,28.5743432550756,34.80412220723821,1.90707518943875
NMC,lithium-ion,45.0,charge,2.0,60,2,2,2,26.571914306165198,28.6696970145472,35.66230604248675,2.0977827083819496
NMC,lithium-ion,45.0,charge,2.0,70,2,2,2,26.47656054669355,28.765050774019052,35.916582734409005,2.2884902273255
NMC,lithium-ion,45.0,charge,2.0,80,2,2,2,26.2858530277501,28.28828197666055,33.9459383719914,2.00242894891035
NMC,lithium-ion,45.0,charge,2.0,90,2,2,2,26.254068441258852,28.51077408209495,35.121968072145954,2.256705640836
NMC,lithium-ion,45.0,charge,2.0,100,2,2,1,26.7626622072101,29.87755645658945,37.950796269808805,3.1148942493793004
NMC,lithium-ion,45.0,charge,3.0,0,1,1,1,31.0217252198992,40.0909181120551,67.84942906702041,9.0691928921559
NMC,lithium-ion,45.0,charge,3.0,10,2,2,2,28.5001504967362,31.615036989697003,38.332173379443944,3.1148864929607503
NMC,lithium-ion,45.0,charge,3.0,20,2,2,2,27.86445653966985,30.322461867830697,36.93364847185145,2.45800532816075
NMC,lithium-ion,45.0,charge,3.0,30,2,2,2,27.355934106266098,29.8351318525356,37.166776469706996,2.47919774626945
NMC,lithium-ion,45.0,charge,3.0,40,2,2,2,26.82616402215285,28.83918578765715,35.38680404186005,2.0130217655042495
NMC,lithium-ion,45.0,charge,3.0,50,2,2,2,26.656646440614697,28.648478652256802,35.0053901972206,1.9918322116420002
NMC,lithium-ion,45.0,charge,3.0,60,2,2,2,26.55072458183785,28.71207646320055,35.874203285755996,2.1613518813625996
NMC,lithium-ion,45.0,charge,3.0,70,2,2,2,26.4023965115492,28.669697014546802,35.408029350560696,2.2673005029975504
NMC,lithium-ion,45.0,charge,3.0,80,2,2,2,26.25403264771925,28.267053784075653,33.8399436459788,2.01302113635635
NMC,lithium-ion,45.0,charge,3.0,90,2,2,2,26.2752553753533,28.54255563162725,35.17493859685915,2.2673002562739
NMC,lithium-ion,45.0,charge,3.0,100,2,0,0,26.8559415388194,,,
NMC,lithium-ion,45.0,discharge,1.0,0,1,1,1,30.6401565094322,40.6840252407348,76.663960063017,10.043868731302599
NMC,lithium-ion,45.0,discharge,1.0,10,2,2,2,28.478989495602097,31.657448144664098,39.095041383472406,3.1784586490619002
NMC,lithium-ion,45.0,discharge,1.0,20,2,2,2,27.906866938775554,30.449633858025003,37.632950404904555,2.5427669192494
NMC,lithium-ion,45.0,discharge,1.0,30,2,2,2,27.271175208959697,29.87751130119145,37.56938123192205,2.6063360922317
NMC,lithium-ion,45.0,discharge,1.0,40,2,2,2,26.7626218251086,28.7968353605101,35.4715985235416,2.0342135354015
NMC,lithium-ion,45.0,discharge,1.0,50,2,2,2,26.571914306168498,28.4154203226233,34.7723376207504,1.8435060164547499
NMC,lithium-ion,45.0,discharge,1.0,60,2,2,2,26.50834513318305,28.669697014545697,35.72587521546415,2.1613518813625996
NMC,lithium-ion,45.0,discharge,1.0,70,2,2,2,26.317637614242848,28.7332661875279,36.742981983166445,2.4156285732850002
NMC,lithium-ion,45.0,discharge,1.0,80,2,2,2,26.254068441257253,28.2882819766591,34.7087684477682,2.03421353540175
NMC,lithium-ion,45.0,discharge,1.0,90,2,2,2,26.254068441257253,28.542558668584448,35.5351676965238,2.2884902273271
NMC,lithium-ion,45.0,discharge,1.0,100,2,2,2,26.699052652129353,29.750372955230052,37.950796269812095,3.0513203031007
NMC,lithium-ion,45.0,discharge,2.0,0,1,1,1,30.5766799617096,40.429872049165304,76.5370533760927,9.8531920874557
NMC,lithium-ion,45.0,discharge,2.0,10,2,2,2,28.510773704856753,31.657447725796104,39.158610038332704,3.1466740209393
NMC,lithium-ion,45.0,discharge,2.0,20,2,2,2,27.9386511555966,30.417848869060652,37.47402697661775,2.479197713464
NMC,lithium-ion,45.0,discharge,2.0,30,2,2,2,27.2711748481247,29.877510905869453,37.56938073482775,2.6063360577447
NMC,lithium-ion,45.0,discharge,2.0,40,2,2,2,26.826190643141853,28.7650503934163,35.4080288820644,1.93885975027445
NMC,lithium-ion,45.0,discharge,2.0,50,2,2,2,26.54012936851345,28.5107737048585,34.645198816382496,1.97064433634505
NMC,lithium-ion,45.0,discharge,2.0,60,2,2,2,26.4765601963723,28.574342876999552,35.280890537785496,2.0977826806272
NMC,lithium-ion,45.0,discharge,2.0,70,2,2,2,26.38120643816385,28.701481221278453,36.7111969109375,2.32027478311455
NMC,lithium-ion,45.0,discharge,2.0,80,2,2,2,26.2540680938816,28.320066188438403,34.70876798852195,2.06599809455675
NMC,lithium-ion,45.0,discharge,2.0,90,2,2,2,26.28585267995215,28.574342876997854,35.34445970992326,2.2884901970456997
NMC,lithium-ion,45.0,discharge,2.0,100,2,2,2,26.730836884933503,29.8457263198004,37.887226595528496,3.1148894348668
NMC,lithium-ion,45.0,discharge,3.0,0,1,1,1,31.5311144510858,41.1096070677659,75.344697903466,9.5784926166801
NMC,lithium-ion,45.0,discharge,3.0,10,2,2,2,29.5384163052325,31.8480916117381,39.6458944814121,2.3096753065055498
NMC,lithium-ion,45.0,discharge,3.0,20,2,2,2,27.864480858643752,30.4072471820158,37.35747511572155,2.54276632337195
NMC,lithium-ion,45.0,discharge,3.0,30,2,2,2,27.29233749548635,29.835101846562353,37.48458441177985,2.5427643510759497
NMC,lithium-ion,45.0,discharge,3.0,40,2,2,2,26.762568001080698,28.733208400210547,35.45033750262006,1.9706403991298
NMC,lithium-ion,45.0,discharge,3.0,50,2,2,2,26.6142421131772,28.5425032864526,34.62394235621085,1.9282611732754
NMC,lithium-ion,45.0,discharge,3.0,60,2,2,2,26.48714201676115,28.64849286524525,35.02659678999605,2.161350848484
NMC,lithium-ion,45.0,discharge,3.0,70,2,2,2,26.38119142580885,28.733249476420053,36.44630473080875,2.3520580506112
NMC,lithium-ion,45.0,discharge,3.0,80,2,2,2,26.2540624153829,28.35184468470675,34.7511401881424,2.0977822693237504
NMC,lithium-ion,45.0,discharge,3.0,90,2,2,2,26.29642126705245,28.60609890715975,35.38680409793335,2.30967764010725
NMC,lithium-ion,45.0,discharge,3.0,100,2,2,2,26.762621589038798,29.962269934205448,37.82365759020979,3.1996483451665503
SIB,sodium-ion,5.0,charge,1.0,0,1,1,1,203.3898945541383,365.1859832801273,382.9937288946252,161.7960887259889
SIB,sodium-ion,5.0,charge,1.0,10,2,2,2,197.7931745038668,334.9764148269685,325.50015019639625,137.18324032310164
SIB,sodium-ion,5.0,charge,1.0,20,2,2,2,194.99481447872805,299.996914512778,278.69121886686145,105.00210003404995
SIB,sodium-ion,5.0,charge,1.0,30,2,2,2,188.8257026051398,262.34625235641806,206.95144367703855,73.52054975127814
SIB,sodium-ion,5.0,charge,1.0,40,2,2,2,187.2357253181293,243.5209212782364,187.61731986701153,56.28519596010705
SIB,sodium-ion,5.0,charge,1.0,50,2,2,2,182.33859527414435,232.77267481805418,176.9326724983143,50.434079543909796
SIB,sodium-ion,5.0,charge,1.0,60,2,2,2,182.0205998167401,225.3951802063378,169.49157879511628,43.374580389597696
SIB,sodium-ion,5.0,charge,1.0,70,2,2,2,180.87581617009678,220.43445107086814,163.89485874484166,39.55863490077125
SIB,sodium-ion,5.0,charge,1.0,80,2,2,2,179.85823070640956,216.23691103316625,159.37932324973906,36.3786803267567
SIB,sodium-ion,5.0,charge,1.0,90,2,2,2,178.6498479682845,216.80930285648975,157.53494959680904,38.159454888205254
SIB,sodium-ion,5.0,charge,1.0,100,2,1,1,144.19015429028283,211.9121728125048,145.6419194899832,36.1242839608342
SIB,sodium-ion,5.0,charge,2.0,0,1,1,1,179.5402352490087,270.995728797741,259.4842932398009,91.45549354873219
SIB,sodium-ion,5.0,charge,2.0,10,2,2,2,173.5301211041178,237.7652034992647,218.43107968924113,64.2350823951468
SIB,sodium-ion,5.0,charge,2.0,20,2,2,2,169.84137379825788,208.255225052384,178.36365205662275,38.41385125412615
SIB,sodium-ion,5.0,charge,2.0,30,2,2,2,166.05722785517574,170.25476789287754,139.5046071621328,4.1975400377018
SIB,sodium-ion,5.0,charge,2.0,40,2,2,2,163.0362710098598,157.02615686496716,128.247567970112,-6.0101141448926505
SIB,sodium-ion,5.0,charge,2.0,50,2,2,2,161.38269463137271,149.2034686128853,120.99727154135358,-12.17922601848735
SIB,sodium-ion,5.0,charge,2.0,60,2,2,2,159.57012052418185,143.95654356575884,116.1955401345876,-15.61357695842295
SIB,sodium-ion,5.0,charge,2.0,70,2,2,2,158.2663391488346,139.40920852491215,111.90260145966354,-18.857130623922398
SIB,sodium-ion,5.0,charge,2.0,80,2,2,2,158.36173778605345,139.82260261953348,110.02642826099284,-18.539135166519902
SIB,sodium-ion,5.0,charge,2.0,90,2,1,1,156.40655605614845,138.0100285123444,100.8045599963448,-18.380137437821
SIB,sodium-ion,5.0,charge,2.0,100,2,1,1,126.1278472841599,135.91125849349189,96.8614163245624,-19.779317450387303
SIB,sodium-ion,5.0,charge,3.0,0,1,1,1,162.3048785950414,223.6144017006933,194.1468231678952,61.3095231056518
SIB,sodium-ion,5.0,charge,3.0,10,2,2,2,155.47841671252024,194.21019833658553,166.1842218592619,38.7317816240652
SIB,sodium-ion,5.0,charge,3.0,20,2,2,2,151.42913366045602,165.65410197715312,138.83653875715092,14.22496831669715
SIB,sodium-ion,5.0,charge,3.0,30,2,2,2,147.14685168576153,138.539787522799,112.61260039207849,-8.60706416296245
SIB,sodium-ion,5.0,charge,3.0,40,2,2,2,145.21763482767963,127.74911933891936,104.0055060532257,-17.46851548876025
SIB,sodium-ion,5.0,charge,3.0,50,2,2,2,142.46167971416185,120.3292401871405,97.8152068751703,-22.132439527021297
SIB,sodium-ion,5.0,charge,3.0,60,2,2,2,141.86816126778356,116.19536529520636,93.82972170978864,-25.6727959725772
SIB,sodium-ion,5.0,charge,3.0,70,2,2,2,141.14758120242848,112.82478629608416,90.67110315451924,-28.322794906344253
SIB,sodium-ion,5.0,charge,3.0,80,2,1,1,140.37669787460945,112.48536794097221,80.51628862416351,-27.6443497540591
SIB,sodium-ion,5.0,charge,3.0,90,2,1,1,138.50324028391492,110.5352190431746,76.95489933385551,-29.128383384221802
SIB,sodium-ion,5.0,charge,3.0,100,2,1,1,112.26976510392258,108.1182390687833,73.817197732844,-31.2482910563503
SIB,sodium-ion,5.0,discharge,1.0,0,1,1,1,205.55225822606,393.8055640271551,434.89057603645034,188.25330580109508
SIB,sodium-ion,5.0,discharge,1.0,10,2,2,2,198.6199574381123,357.10888921390165,388.5268395739468,158.48893177578933
SIB,sodium-ion,5.0,discharge,1.0,20,2,2,2,194.29521933187604,325.0549479558784,344.51626943396604,130.75972862400232
SIB,sodium-ion,5.0,discharge,1.0,30,2,2,2,192.0056520991552,302.41367198790647,315.00629176784525,110.40801988875126
SIB,sodium-ion,5.0,discharge,1.0,40,2,2,2,185.45494584999727,292.61941215906563,303.87645105325277,107.16446630906826
SIB,sodium-ion,5.0,discharge,1.0,50,2,2,2,183.864968605057,285.55991319152696,296.3717584571291,101.69494458646996
SIB,sodium-ion,5.0,discharge,1.0,60,2,2,2,183.0381804376858,281.8075668934637,292.4922139794714,98.76938645577779
SIB,sodium-ion,5.0,discharge,1.0,70,2,2,2,180.7486132049714,279.13640512195974,289.8846512977664,98.38779191698829
SIB,sodium-ion,5.0,discharge,1.0,80,2,2,2,176.74187054771616,273.4760861299687,289.1214622201941,96.73421558225245
SIB,sodium-ion,5.0,discharge,1.0,90,2,2,2,178.90423960083606,276.6560406198527,289.75745311817224,97.7518010190166
SIB,sodium-ion,5.0,discharge,1.0,100,2,2,2,145.7691138162528,225.7767687817165,238.75098310044177,80.0076549654637
SIB,sodium-ion,5.0,discharge,2.0,0,1,1,1,178.96784105816,297.7073432811842,328.2985058785449,118.73950222302409
SIB,sodium-ion,5.0,discharge,2.0,10,2,2,2,177.97163136926793,275.8529641662537,297.7323406225064,97.8813327969858
SIB,sodium-ion,5.0,discharge,2.0,20,2,2,2,170.82715745636855,250.03982484724864,263.809027970592,79.21266739088006
SIB,sodium-ion,5.0,discharge,2.0,30,2,2,2,166.9793602761296,232.89979729956917,241.00867844964174,65.92043702343956
SIB,sodium-ion,5.0,discharge,2.0,40,2,2,2,164.94424157225927,224.88638449952276,232.32747810428583,59.9421429272634
SIB,sodium-ion,5.0,discharge,2.0,50,2,2,2,162.84547158117266,219.22606543265084,226.60355994677707,56.3805938514781
SIB,sodium-ion,5.0,discharge,2.0,60,2,2,2,160.26970841029475,213.97914045493312,221.48383315033632,53.709432044638255
SIB,sodium-ion,5.0,discharge,2.0,70,2,2,2,165.54843293333084,211.1171813761778,219.19426588733077,45.56874844284695
SIB,sodium-ion,5.0,discharge,2.0,80,2,2,2,159.88811386645708,213.4067486391817,220.9750404252234,53.5186347727246
SIB,sodium-ion,5.0,discharge,2.0,90,2,2,2,157.50314796749794,213.025154095349,222.91481268971464,55.522006127851
SIB,sodium-ion,5.0,discharge,2.0,100,2,2,2,126.8483862794971,178.52264742368885,187.2039232959116,51.67426114419165
SIB,sodium-ion,5.0,discharge,3.0,0,1,1,1,209.2323204626354,300.0996424317732,322.4727519675011,90.8673219691378
SIB,sodium-ion,5.0,discharge,3.0,10,2,2,1,194.9546630662779,270.9118810513879,234.89227108125903,75.9572179851099
SIB,sodium-ion,5.0,discharge,3.0,20,2,2,2,177.74166334681004,232.91920625603348,242.14338748444254,55.1775429092234
SIB,sodium-ion,5.0,discharge,3.0,30,2,2,2,166.5336435671505,208.27346065916964,212.97410687694062,41.73981709201915
SIB,sodium-ion,5.0,discharge,3.0,40,2,2,2,161.020289177403,197.8412318474117,202.26728929089225,36.8209426700087
SIB,sodium-ion,5.0,discharge,3.0,50,2,2,2,151.86956592160817,188.9480079533323,193.23557513837065,37.0784420317241
SIB,sodium-ion,5.0,discharge,3.0,60,2,2,2,149.13941714387363,183.97041550869676,188.42233997377144,34.830998364823046
SIB,sodium-ion,5.0,discharge,3.0,70,2,2,2,143.20380943770334,181.42682196829995,186.93873780873164,38.2230125305965
SIB,sodium-ion,5.0,discharge,3.0,80,2,2,2,142.6948746576253,181.34184487020195,186.91735401222437,38.6469702125766
SIB,sodium-ion,5.0,discharge,3.0,90,2,2,2,139.96011922294542,181.36304452473476,188.994920156401,41.402925301789196
SIB,sodium-ion,5.0,discharge,3.0,100,2,2,2,111.91305951651945,151.6836528702712,158.8491442994584,39.77059335375175
SIB,sodium-ion,15.0,charge,1.0,0,1,1,1,152.765017735784,259.8658877886832,278.3096243179825,107.1008700528992
SIB,sodium-ion,15.0,charge,1.0,10,2,2,2,143.35235219669315,223.8688020108052,239.0689848746086,80.51644981411211
SIB,sodium-ion,15.0,charge,1.0,20,2,2,2,134.8300739383265,187.49012168405193,195.24921084465404,52.6600477457254
SIB,sodium-ion,15.0,charge,1.0,30,2,2,2,130.31453844322377,171.3359524480429,169.93677243547668,41.02141400481909
SIB,sodium-ion,15.0,charge,1.0,40,2,2,2,129.36055207101484,164.65804784260615,157.344152322368,35.2974957715913
SIB,sodium-ion,15.0,charge,1.0,50,2,2,2,127.3253811436471,160.20611143898506,149.8394595276918,32.880730295337955
SIB,sodium-ion,15.0,charge,1.0,60,2,2,2,125.79900294812113,156.64456231608824,143.73394674557517,30.84555936796705
SIB,sodium-ion,15.0,charge,1.0,70,2,2,2,124.71781839295255,154.54579229723575,138.32802396974853,29.827973904283198
SIB,sodium-ion,15.0,charge,1.0,80,2,2,2,122.80984564854114,152.06542772950417,131.2685248154296,29.2555820809629
SIB,sodium-ion,15.0,charge,1.0,90,2,2,2,119.18469743415935,147.4226940514352,121.28346745301529,28.2379966172758
SIB,sodium-ion,15.0,charge,1.0,100,2,1,1,96.86669123557951,145.76911767294652,118.8031028852804,24.1676547625339
SIB,sodium-ion,15.0,charge,2.0,0,1,1,1,140.36319489711948,205.4886645729907,215.9825146672469,65.1254696758711
SIB,sodium-ion,15.0,charge,2.0,10,2,2,2,129.96474344008234,182.08419890822336,185.9319439427837,52.119455468141
SIB,sodium-ion,15.0,charge,2.0,20,2,2,2,122.65084791984235,152.31982409542343,147.2636963227365,29.668976175581
SIB,sodium-ion,15.0,charge,2.0,30,2,2,2,118.48510742787795,133.30369574279726,113.7469751125918,14.818588314919252
SIB,sodium-ion,15.0,charge,2.0,40,2,2,2,117.14952650679164,123.8592306579674,104.71590412238504,6.7097041511757
SIB,sodium-ion,15.0,charge,2.0,50,2,2,2,115.46415058256216,117.91271560455615,99.4371795295161,2.448565021994
SIB,sodium-ion,15.0,charge,2.0,60,2,2,2,114.35116648165594,113.71517556685271,95.46223631199449,-0.63599091480325
SIB,sodium-ion,15.0,charge,2.0,70,2,2,2,112.85658783186925,110.05822780673361,92.05968491779474,-2.7983600251356
SIB,sodium-ion,15.0,charge,2.0,80,2,2,2,111.64820509374255,105.86068776903015,88.6889330693373,-5.78751732471235
SIB,sodium-ion,15.0,charge,2.0,90,2,1,1,108.4615037436316,102.2673391003925,84.3323953029351,-8.7130755328077
SIB,sodium-ion,15.0,charge,2.0,100,2,1,1,89.06421600118264,103.539320929999,84.7775889432956,-6.6779046054333
SIB,sodium-ion,15.0,charge,3.0,0,1,1,1,128.8939006937648,178.7978879031618,184.8609891528998,49.9039872093969
SIB,sodium-ion,15.0,charge,3.0,10,2,2,2,119.73572950837864,159.20950495416776,153.6763821189249,39.473775445789
SIB,sodium-ion,15.0,charge,3.0,20,2,2,2,112.6973644881675,132.17984717526764,121.11362741175695,19.482482687100102
SIB,sodium-ion,15.0,charge,3.0,30,2,2,2,108.79662801980419,112.12497381074421,94.61405901254545,3.32834579094
SIB,sodium-ion,15.0,charge,3.0,40,2,2,2,107.16436040445815,103.2424178872178,87.57585975648996,-3.9219425172403004
SIB,sodium-ion,15.0,charge,3.0,50,2,2,2,105.82871133059434,97.5396430400905,83.33587012937019,-8.28906829050385
SIB,sodium-ion,15.0,charge,3.0,60,2,2,2,104.4296028423181,93.29977216767216,80.13477375656565,-11.129830674645898
SIB,sodium-ion,15.0,charge,3.0,70,2,2,2,103.20002114385416,89.61102934389264,77.31521850101774,-13.58899179996145
SIB,sodium-ion,15.0,charge,3.0,80,2,2,2,102.246035545679,85.92228462710415,75.08925311487904,-16.32375091857475
SIB,sodium-ion,15.0,charge,3.0,90,2,1,1,99.0753839088193,84.6714209491616,71.99402742697859,-17.0445223943719
SIB,sodium-ion,15.0,charge,3.0,100,2,0,0,81.2427592135242,,,
SIB,sodium-ion,15.0,discharge,1.0,0,1,1,1,155.5633736450904,290.39344401614693,334.78560869492054,134.83007037105648
SIB,sodium-ion,15.0,discharge,1.0,10,2,2,2,143.1615511345481,242.24893303931344,275.0660633749091,99.08738190476525
SIB,sodium-ion,15.0,discharge,1.0,20,2,2,2,135.21166490983936,192.51444481753921,206.69704184241843,57.302779907699744
SIB,sodium-ion,15.0,discharge,1.0,30,2,2,2,131.45931861177928,176.67827145792074,186.66332855615497,45.2189528461414
SIB,sodium-ion,15.0,discharge,1.0,40,2,2,2,129.61494500764377,169.7459706699731,179.2858341396223,40.1310256623293
SIB,sodium-ion,15.0,discharge,1.0,50,2,2,2,128.15216594230088,164.97603893514855,174.8338978537884,36.823872992847605
SIB,sodium-ion,15.0,discharge,1.0,60,2,2,2,126.18059415856764,161.85968353506001,171.7811415434952,35.67908937649235
SIB,sodium-ion,15.0,discharge,1.0,70,2,2,2,125.09940963201099,159.25212085335843,168.9191825026019,34.15271122134745
SIB,sodium-ion,15.0,discharge,1.0,80,2,2,2,123.57303147686935,157.34414815943072,167.0748088984727,33.77111668256125
SIB,sodium-ion,15.0,discharge,1.0,90,2,2,2,119.9478833584002,154.03699548994885,165.6756289229223,34.089112131548596
SIB,sodium-ion,15.0,discharge,1.0,100,2,2,2,97.49740465982465,128.6609586606846,140.9355829916328,31.16355400085985
SIB,sodium-ion,15.0,discharge,2.0,0,1,1,1,139.7908012245317,235.3802344549565,275.7020579200875,95.58943323042469
SIB,sodium-ion,15.0,discharge,2.0,10,2,2,2,131.09124988605595,203.75269912231943,231.7962264858315,72.6614492362634
SIB,sodium-ion,15.0,discharge,2.0,20,2,2,2,122.87344311455746,162.43207749201997,174.16610971491664,39.558634377462404
SIB,sodium-ion,15.0,discharge,2.0,30,2,2,2,119.82068676388505,149.9348561814546,157.916542056649,30.11416941756945
SIB,sodium-ion,15.0,discharge,2.0,40,2,2,2,118.3897072245082,143.89294257074837,151.84282890062426,25.50323534624005
SIB,sodium-ion,15.0,discharge,2.0,50,2,2,2,117.02232677576829,139.72720213389334,148.0586830076035,22.704875358124948
SIB,sodium-ion,15.0,discharge,2.0,60,2,2,2,115.5595476910714,136.83344350981963,145.3239221101268,21.27389581874815
SIB,sodium-ion,15.0,discharge,2.0,70,2,2,2,114.54196224084895,134.8618717000115,143.16155302840156,20.3199094591625
SIB,sodium-ion,15.0,discharge,2.0,80,2,2,2,112.6657890669977,133.39909261531295,141.7941725796616,20.733303548315153
SIB,sodium-ion,15.0,discharge,2.0,90,2,2,2,109.16783908185096,131.58651853210023,142.0485689422173,22.4186794502492
SIB,sodium-ion,15.0,discharge,2.0,100,2,2,2,88.9115287133303,113.01558406551365,123.41403538499054,24.10405535218335
SIB,sodium-ion,15.0,discharge,3.0,0,1,1,1,162.170682109261,238.48991475908701,267.7015469175646,76.3192326498259
SIB,sodium-ion,15.0,discharge,3.0,10,2,2,1,143.85273726864594,204.7070928092724,158.8422070956586,60.85435554062635
SIB,sodium-ion,15.0,discharge,3.0,20,2,2,2,121.9583420821707,149.35650092016695,157.7583471884677,27.398158837996252
SIB,sodium-ion,15.0,discharge,3.0,30,2,2,2,111.73204320698075,134.84000400127118,140.7711147632352,23.107960794290403
SIB,sodium-ion,15.0,discharge,3.0,40,2,2,2,108.9450246420351,128.68190301170506,135.23259626221795,19.736878369669903
SIB,sodium-ion,15.0,discharge,3.0,50,2,2,2,107.52464778836375,124.8023662322747,131.96784946422736,17.27771844391085
SIB,sodium-ion,15.0,discharge,3.0,60,2,2,2,106.12547058922425,122.1948087247883,129.57228850206553,16.06933813556405
SIB,sodium-ion,15.0,discharge,3.0,70,2,2,2,104.89592562364625,120.39287851475595,127.70676180083973,15.496952891109649
SIB,sodium-ion,15.0,discharge,3.0,80,2,2,2,103.94190617238799,119.52365225370576,126.71033514019237,15.5817460813177
